videoId,title,description,channelTitle,publishedAt,videoId.1,politician
oYzpXxeJkiE,Vivek Ramaswamy News LIVE | Vivek Ramaswamy Speech At Parental Rights Town Hall | U.S. News LIVE,Vivek Ramaswamy News LIVE | Vivek Ramaswamy Speech At Parental Rights Town Hall | U.S. News LIVE GOP presidential ...,CNN-News18,2023-08-23T09:33:37Z,oYzpXxeJkiE,Vivek Ramaswamy
He6TG1grunM,Ramaswamy readies for NewsNation town hall | Morning in America,NewsNation's Leland Vittert will host a town hall forum with GOP presidential candidate Vivek Ramaswamy August 14. Here's how ...,NewsNation,2023-08-14T11:07:25Z,He6TG1grunM,Vivek Ramaswamy
QnAOUMB-BjE,Vivek Ramaswamy Town Hall | PBD Podcast,"For the first time, the PBD Podcast will host a Town Hall for a presidential candidate. Vivek Ramaswamy will join Patrick Bet-David ...",PBD Podcast,2023-08-05T01:08:35Z,QnAOUMB-BjE,Vivek Ramaswamy
Bgwp1AOoN34,WATCH: Vivek Ramaswamy Takes Questions From Iowa Voters: &#39;I&#39;m Excited To Hear From You Guys&#39;,"Last night, Vivek Ramaswamy held a town hall where he took questions from voters in Newton, Iowa. Fuel your success with ...",Forbes Breaking News,2023-08-26T14:43:51Z,Bgwp1AOoN34,Vivek Ramaswamy
e6tPLAZf114,&#39;Reverse Racism Is Racism&#39;: Vivek Ramaswamy Rails Against Wokeism At New Hampshire Town Hall,"At a town hall event last week, presidential candidate Vivek Ramaswamy spoke about racism. Fuel your success with Forbes.",Forbes Breaking News,2023-08-07T20:15:01Z,e6tPLAZf114,Vivek Ramaswamy
i_D9kCbVBpw,Vittert: Town hall may ‘test’ Ramaswamy’s ability to connect with voters | On Balance,"GOP hopeful Vivek Ramaswamy used to be thought of as a longshot candidate for 2024, but a sudden change in momentum has ...",NewsNation,2023-08-15T00:36:48Z,i_D9kCbVBpw,Vivek Ramaswamy
ffFHWgHyVKA,Vivek Ramaswamy Proposes Reducing 75% Of The Federal Bureaucracy,"At a town hall event last week, presidential candidate Vivek Ramaswamy spoke about his management style. Fuel your success ...",Forbes Breaking News,2023-08-10T04:00:30Z,ffFHWgHyVKA,Vivek Ramaswamy
o9_xSsWmmpE,Vivek Ramaswamy: I will make a &#39;deal&#39; with Putin if I&#39;m elected | Town Hall on NewsNation,"Republican presidential candidate Vivek Ramaswamy said if he's elected, he will make a “deal” with Russian President Vladimir ...",NewsNation,2023-08-15T04:10:51Z,o9_xSsWmmpE,Vivek Ramaswamy
Ih1T-w1l7Jw,Presidential Candidate Vivek Ramaswamy speaks at town hall in Sioux City,Presidential Candidate Vivek Ramaswamy speaks at town hall in Sioux City For more Local News from KTIV: https://www.ktiv.com/ ...,KTIV News 4,2023-06-15T05:12:15Z,Ih1T-w1l7Jw,Vivek Ramaswamy
x-7pghXAI5s,11-year-old attends Ramaswamy town hall | NewsNation Now,"Republican presidential candidate Vivek Ramaswamy explained how he would deter China from invading Taiwan, combat ...",NewsNation,2023-08-15T19:15:03Z,x-7pghXAI5s,Vivek Ramaswamy
B-zkDhOntfs,Vivek Ramaswamy rising in GOP polls ahead of NewsNation Town Hall | NewsNation Now,Entrepreneur Vivek Ramaswamy has been rising in GOP presidential primary polls over the past few weeks. He will be joining ...,NewsNation,2023-08-14T20:02:44Z,B-zkDhOntfs,Vivek Ramaswamy
L7AM70KSigU,Republican presidential candidate Vivek Ramaswamy holds town hall in Londonderry,Vivek Ramaswamy spoke to voters during a town hall at the Londonderry Senior Center Tuesday night. Subscribe to WMUR on ...,WMUR-TV,2023-06-28T02:49:35Z,L7AM70KSigU,Vivek Ramaswamy
y_6vUjBYgjI,Is America Ready For a Hindu President? - Vivek Ramaswamy Makes His Case,"For the first time, PBD Podcast hosts a Town Hall for a presidential candidate. In this short clip, Vivek Ramaswamy is asked about ...",Valuetainment,2023-08-07T17:11:34Z,y_6vUjBYgjI,Vivek Ramaswamy
PRhl9CThZ_M,&#39;Here&#39;s The Game That China Played With Us...&#39;: Vivek Ramaswamy Explains How He Would Counter China,"At a town hall event last week, presidential candidate Vivek Ramaswamy spoke about China. Fuel your success with Forbes.",Forbes Breaking News,2023-08-08T08:15:01Z,PRhl9CThZ_M,Vivek Ramaswamy
2oxEOjUz5do,Vivek Ramaswamy Discusses U.S.-Israel Relationship And His Policy Towards Israel,"At a town hall event last week, presidential candidate Vivek Ramaswamy spoke about the United States' relationship with Israel.",Forbes Breaking News,2023-08-08T13:33:00Z,2oxEOjUz5do,Vivek Ramaswamy
9G-ai5BDtxY,Town hall attendee: Ramaswamy has &#39;healthy Libertarian streak in him&#39; | NewsNation Now,"Republican presidential candidate Vivek Ramaswamy participated in a NewsNation town hall where he discussed politics, ...",NewsNation,2023-08-15T18:02:54Z,9G-ai5BDtxY,Vivek Ramaswamy
8cjvhtUaHN0,JUST IN: Vivek Ramaswamy Takes Questions From Voters: &#39;Let Us Open This Up And Have A Conversation!&#39;,"In remarks to the Warren County GOP in Indianola, Iowa, Vivek Ramaswamy took questions from voters. Fuel your success with ...",Forbes Breaking News,2023-08-25T17:27:47Z,8cjvhtUaHN0,Vivek Ramaswamy
M4LJArRl67g,&quot;They Won&#39;t Let Biden Run&quot; - Vivek Reacts to DeSantis &amp; Newsom Agreeing to Debate,"For the first time, PBD Podcast hosts a Town Hall for a presidential candidate. Vivek Ramaswamy joins Patrick Bet-David to ...",Valuetainment,2023-08-05T01:15:07Z,M4LJArRl67g,Vivek Ramaswamy
YUkRo4VxVIc,Vivek Ramaswamy argues whether US should still support Ukraine | Conversation with the Candidate,Republican presidential hopeful Vivek Ramaswamy explains how prescription drug prices can be lowered for Americans and why ...,WMUR-TV,2023-05-12T23:25:28Z,YUkRo4VxVIc,Vivek Ramaswamy
8tExqmfhAQg,Vivek Ramaswamy Asked Point Blank If Joe Biden Is A Legitimately Elected President,"At a town hall event last week, presidential candidate Vivek Ramaswamy was asked about securing elections and the 2020 ...",Forbes Breaking News,2023-08-07T15:15:14Z,8tExqmfhAQg,Vivek Ramaswamy
jeCyYJYvMLs,Vivek Ramaswamy seen in 2003 footage questioning Rev. Sharpton&#39;s experience,"In 2003 during an MSNBC presidential town hall, Vivek Ramaswamy, then a student, questions the Rev. Al Sharpton about his ...",MSNBC,2023-08-29T12:15:07Z,jeCyYJYvMLs,Vivek Ramaswamy
lxJeGIOKW8E,Ramaswamy on his Hindu religion: I share ‘same values’ as Christians | NewsNation,"Republican presidential candidate Vivek Ramaswamy discusses his Hindu religion, saying he shares the same values as ...",NewsNation,2023-08-15T01:52:44Z,lxJeGIOKW8E,Vivek Ramaswamy
hWeJiya-CII,Vivek Ramaswamy Proposes Shutting Down The Department Of Education,"At a town hall event last week, presidential candidate Vivek Ramaswamy spoke about education. Fuel your success with Forbes.",Forbes Breaking News,2023-08-07T18:03:45Z,hWeJiya-CII,Vivek Ramaswamy
iLq9_Yw8RTk,"Vivek Ramaswamy Reveals the Story Behind his Fiery Exchange with Don Lemon, with Megyn Kelly",Vivek Ramaswamy reveals the story behind his fiery exchange with Don Lemon. LIKE & SUBSCRIBE for new videos everyday: ...,Megyn Kelly,2023-04-25T18:41:07Z,iLq9_Yw8RTk,Vivek Ramaswamy
-prs0dA_Aj0,Vivek Ramaswamy: Every High Schooler Should Have To Pass A Civics Test &#39;To Become A Voting Citizen&#39;,"At a town hall in Londonderry, New Hampshire on Tuesday night, Vivek Ramaswamy spoke about how he hopes to engage youth ...",Forbes Breaking News,2023-07-02T18:00:00Z,-prs0dA_Aj0,Vivek Ramaswamy
FKMxKJC3y2U,"Vivek Ramaswamy: Trump was &#39;excellent,&#39; but America &#39;needs an outsider&#39; as president",The American entrepreneur says he's “going further” than the former president and will not be a “puppet sitting in the White House.,ABC News,2023-08-22T23:03:27Z,FKMxKJC3y2U,Vivek Ramaswamy
a-heiV3nWS4,Vivek Ramaswamy visits the Upstate,Vivek Ramaswamy visits the Upstate Subscribe to WYFF on YouTube now for more: http://bit.ly/1mUvbJX Get more Greenville ...,WYFF News 4,2023-04-30T03:09:11Z,a-heiV3nWS4,Vivek Ramaswamy
qZaSWNs_dLI,"WATCH: Vivek Ramaswamy Campaigns In Chicago, Talks To Voters While Getting Haircut In Barbershop",2024 Republican presidential candidate Vivek Ramaswamy visited Chicago yesterday to campaign for President and got his hair ...,Forbes Breaking News,2023-05-20T17:26:51Z,qZaSWNs_dLI,Vivek Ramaswamy
rnG3qocpBEI,Vivek Ramaswamy Latest Speech |Vivek Ramaswamy News LIVE | Ramaswamy Speaks On Donald Trump | N18L,Vivek Ramaswamy Latest Speech |Vivek Ramaswamy News LIVE | Ramaswamy Speaks On Donald Trump | N18L An ...,CNN-News18,2023-09-25T13:36:06Z,rnG3qocpBEI,Vivek Ramaswamy
YmJ7DFCMa5o,Vivek Ramaswamy on his 2024 Presidential Run,2024 GOP Presidential candidate Vivek Ramaswamy join Rev. Al Sharpton to discuss his presidential campaign. » Subscribe to ...,MSNBC,2023-09-03T00:00:13Z,YmJ7DFCMa5o,Vivek Ramaswamy
rviN0OECP4o,Vivek Ramaswamy Goes Off On &#39;Secular Cult&#39; Of Identity Politics In Speech To Iowa Voters,"On Saturday, 2024 Republican presidential candidate Vivek Ramaswamy spoke at ""Joni's Roast and Ride"" about identity politics.",Forbes Breaking News,2023-06-05T14:16:52Z,rviN0OECP4o,Vivek Ramaswamy
8U-aJ1F1oI8,JUST IN: Vivek Ramaswamy Delivers Remarks On How To &#39;Declare Independence&#39; From China,Republican Presidential candidate Vivek Ramswamy holds a talk on how to 'declare independence' from China at an event in ...,Forbes Breaking News,2023-09-21T17:58:54Z,8U-aJ1F1oI8,Vivek Ramaswamy
8RdCJA4oCDM,Vivek Ramaswamy Speech Live | Vivek Ramaswamy On Donald Trump | Ramswamy LIVE News | US News LIVE,Vivek Ramaswamy Speech Live | Vivek Ramaswamy On Donald Trump | Ramswamy LIVE News | US News LIVE Vivek ...,CNN-News18,2023-09-24T07:54:08Z,8RdCJA4oCDM,Vivek Ramaswamy
1T7HRNCIKFc,Vivek Ramaswamy at CPAC 2023: &#39;I&#39;m all in on America first&#39;,Tech entrepreneur Vivek Ramaswamy predicts a 1980-style landslide victory for Republicans in 2024 if the GOP can deliver ...,Fox News,2023-03-04T06:15:00Z,1T7HRNCIKFc,Vivek Ramaswamy
8UgCe_k8aR8,‘The hard truth’: Mehdi grills Vivek Ramaswamy on his record and past statements,"Mehdi Hasan's full interview with GOP presidential candidate Vivek Ramaswamy, ranging from what qualifications he has for the ...",MSNBC,2023-09-06T20:30:00Z,8UgCe_k8aR8,Vivek Ramaswamy
eiqjXnmIcQs,"Vivek Ramaswamy: The Full Interview on Wokeness, Free Speech, destructive ESG &amp; the Climate Cult.",Vivek Ramaswamy is a successful entrepreneur who created a biotech company. Now he's running for president. ———— To get ...,John Stossel,2023-05-16T11:30:13Z,eiqjXnmIcQs,Vivek Ramaswamy
w3BnxoAqOho,Vivek Ramaswamy says US should shut down FBI and Department of Education | Conversation with the ...,"Republican Vivek Ramaswamy, a candidate for president, answers questions about a number of topics, including how he would ...",WMUR-TV,2023-05-12T23:35:59Z,w3BnxoAqOho,Vivek Ramaswamy
sFPxwsO5K4s,Ramaswamy would not reinstate transgender military ban l This Week,ABC News' Martha Raddatz interviews GOP presidential candidate Vivek Ramaswamy on “This Week.” SUBSCRIBE to ABC ...,ABC News,2023-06-04T17:22:42Z,sFPxwsO5K4s,Vivek Ramaswamy
a5gwJ382dIw,Woke Capitalism Against America | Vivek Ramaswamy,"Speech delivered on April 28, 2021. Vivek Ramaswamy is the author of Woke, Inc.: Inside Corporate America's Social Justice ...",Hillsdale College,2021-05-20T12:14:32Z,a5gwJ382dIw,Vivek Ramaswamy
SHPh8SfR4P0,Vivek Ramaswamy makes bold 2024 prediction: &#39;I can win this election in a landslide&#39;,Presidential candidate Vivek Ramaswamy joins 'America Reports' to respond to criticism from opponent Nikki Haley and make his ...,Fox News,2023-09-01T19:15:00Z,SHPh8SfR4P0,Vivek Ramaswamy
dwIa-S-SMC0,Keynote Address by Vivek Ramaswamy | Texas Policy Summit 2023,"https://www.texaspolicy.com/give The Texas Public Policy Foundation's mission is to promote and defend liberty, personal ...",Texas Public Policy Foundation,2023-03-03T23:40:05Z,dwIa-S-SMC0,Vivek Ramaswamy
iHt6dBJtOok,"Vivek Ramaswamy: Full interview on wokeness, Trump conspiracies, trans rights","Vivek Ramaswamy, entrepreneur and 2024 Republican presidential primary candidate, joins David to discuss his campaign, how ...",David Pakman Show,2023-07-31T22:45:00Z,iHt6dBJtOok,Vivek Ramaswamy
bM4UpgZ6sQA,Vivek Ramaswamy: My father made ‘a choice’ not to become an American citizen,"Vivek Ramaswamy reveals his family's citizenship story and how it influenced his views on immigration and birthright citizenship, ...",NBC News,2023-09-21T13:00:25Z,bM4UpgZ6sQA,Vivek Ramaswamy
3Caqwx90QjY,Vivek Ramaswamy Speech Live | Vivek Ramaswamy On Donald Trump&#39;s Foreign Policy Live | US News | N18L,Vivek Ramaswamy Speech Live | Vivek Ramaswamy On Donald Trump's Foreign Policy Live | US News | N18L Vivek ...,CNN-News18,2023-09-24T18:16:01Z,3Caqwx90QjY,Vivek Ramaswamy
WMupopaUZ_k,&#39;Strike The Swamp&#39;: Vivek Ramaswamy Reveals Strategy To Defeat The &#39;Administrative State&#39;,"At a New Hampshire town hall on Tuesday night, Vivek Ramaswamy, GOP Presidential Candidate, spoke about how he intends to ...",Forbes Breaking News,2023-06-28T16:00:31Z,WMupopaUZ_k,Vivek Ramaswamy
ISTTKaXM-yI,Vivek Ramaswamy Speech Live | Vivek Ramaswamy On Donald Trump | Ramswamy LIVE News | US News LIVE,Vivek Ramaswamy Speech Live | Vivek Ramaswamy On Donald Trump | Ramswamy LIVE News | US News LIVE Vivek ...,CNN-News18,2023-09-24T00:35:25Z,ISTTKaXM-yI,Vivek Ramaswamy
1a7Hyh7owzQ,WATCH: Vivek Ramaswamy Fields Questions From The Press During Iowa Campaign Stop,"At an Iowa campaign stop, GOP Presidential Candidate Vivek Ramaswamy took questions from the press. Fuel your success with ...",Forbes Breaking News,2023-09-08T20:12:51Z,1a7Hyh7owzQ,Vivek Ramaswamy
wMg22PLjQ1I,Vivek Ramaswamy: We’re facing a crisis of historic proportions,GOP presidential candidate Vivek Ramaswamy discusses the border crisis and his 2024 vision for the country on 'Kudlow.,Fox Business,2023-09-26T01:00:33Z,wMg22PLjQ1I,Vivek Ramaswamy
l1JIky6lVTY,&#39;Am I Too Young?&#39;: Vivek Ramaswamy Faces Reporters At Iowa State Fair,"Yesterday, 2024 Republican presidential candidate Vivek Ramaswamy spoke to the press at the Iowa State Fair. Fuel your ...",Forbes Breaking News,2023-08-13T13:00:58Z,l1JIky6lVTY,Vivek Ramaswamy
MHWJBg8XjWE,Vivek Ramaswamy: Trump indictment sets ‘dangerous precedent’  |  On Balance,"Ahead of former President Donald Trump's arraignment in Miami on Tuesday, Republican presidential candidate Vivek ...",NewsNation,2023-06-12T23:44:43Z,MHWJBg8XjWE,Vivek Ramaswamy
IgYWGb4Ewgg,&#39;Let&#39;s Just Be Very Honest About That...&#39;: Vivek Ramaswamy Addresses Zelensky&#39;s Trip To DC,"In remarks to the press on Thursday, Republican presidential candidate Vivek Ramaswamy spoke about Ukrainian President ...",Forbes Breaking News,2023-09-22T11:30:15Z,IgYWGb4Ewgg,Vivek Ramaswamy
9ai5N3mqWt4,Vivek Ramaswamy on Trump&#39;s Indictment in Miami 6.13.23,"Join Vivek Ramaswamy at a pivotal press conference in Miami, Florida, where he fearlessly addresses the politicized actions of ...",Vivek Ramaswamy,2023-06-13T18:42:04Z,9ai5N3mqWt4,Vivek Ramaswamy
vhTMMYxMhh8,Vivek Ramaswamy takes center stage at Republican debate minus Donald Trump,shorts #youtubeshorts #gop #vivek #debate.,WHAS11,2023-08-24T16:48:43Z,vhTMMYxMhh8,Vivek Ramaswamy
G0cBz79W3FY,Vivek Ramaswamy Asked If He Would Continue Giving Funding To Ukraine,"In remarks to the press on Thursday, Republican presidential candidate Vivek Ramaswamy spoke about funding for Ukraine.",Forbes Breaking News,2023-09-21T20:49:00Z,G0cBz79W3FY,Vivek Ramaswamy
CDa0OLUq1I0,Ramaswamy: Pence missed &#39;opportunity for heroism&#39; on Jan. 6,"VivekRamaswamy doubles down on his comments from Sunday's Meet the Press, telling Andrea Mitchell that Mike Pence missed ...",MSNBC,2023-08-30T15:08:40Z,CDa0OLUq1I0,Vivek Ramaswamy
uVWenCqAw9o,"Vivek Ramaswamy, With Candace Owens, Calls For Release Of Tennessee School Shooter&#39;s Manifesto",Presidential candidate Vivek Ramaswamy held a press conference on Wednesday to call for the government to release the ...,Forbes Breaking News,2023-08-02T19:59:41Z,uVWenCqAw9o,Vivek Ramaswamy
ZU4o0HrqfJE,Vivek Ramaswamy Speech Live | Vivek Ramaswamy On Donald Trump | Ramswamy LIVE News | US News LIVE,Vivek Ramaswamy Speech Live | Vivek Ramaswamy On Donald Trump | Ramswamy LIVE News | US News LIVE Vivek ...,CNN-News18,2023-09-25T07:25:55Z,ZU4o0HrqfJE,Vivek Ramaswamy
_SPk-s_FUgM,JUST IN: Vivek Ramaswamy Gives A Speech On How He Plans On &#39;Shutting Down The Administrative State&#39;,"During a domestic policy speech on Wednesday, presidential hopeful Vivek Ramaswamy gave a speech about how he plans to ...",Forbes Breaking News,2023-09-13T16:17:25Z,_SPk-s_FUgM,Vivek Ramaswamy
_4wo4lgB81c,‘We’ve got to run to something’: Vivek Ramaswamy on campaign message,"ABC News' Linsey Davis spoke with GOP presidential candidate Vivek Ramaswamy about his 2024 campaign, his views on ...",ABC News,2023-09-19T02:53:34Z,_4wo4lgB81c,Vivek Ramaswamy
